Eis-ist-睡着的水,30633999,在德学生,我在TUB读研究生，我教授是在西门子和MTU供职的，今天我和他休息的时候一起看了这个视频，他很想邀请这个博主去西门子看看，我说他已经是华为的了，我教授说，又是华为[吃瓜][吃瓜]
不入川丶,33547759,a new egoist has started his life,你懂的越多，才知道稚辉君有多强大。
春秋梦云,1564578761,只愿得一人心，白首不相离,稚辉君，是你让我见识了一个人原来可以这么优秀，你是我的偶像，我会以你为目标去努力，去努力变成更好的自己。这是我的第一条评论，以此为证，我希望很多年后我可以重新找到这条评论，然后自信的回复:我做到了。
稚晖君,20259914,保持热爱，奔赴星海。,字幕还在做，晚点添加~
我的田园诗,68033946,吉他白菜，秋山澪爱好者，永远喜欢冬马和纱。,"害，是我自己限制了自己，看完了稚晖君，才发现这才是我一开始学机械的初衷，以为学了机械就能够像钢铁侠，三傻大闹宝莱坞里的兰彻那样造出许多炫酷的东西，后来发现机械好像就搞结构去了，还开始产生了厌恶，到现在才发现，不是机械的错，而是我的拉胯，本来就应该是engineering，而不是单纯机械，是我自己没有打破限制。
原来梦想是可以实现的，它一直高高地呆在那里，只是我尝试跳了两下就放弃了。"
老师好我叫何同学,163637592,喜欢做贼有意思的视频 工作联系：xhaxx1123@163.com,我好菜[大哭]
照书养娃云吞妈,41087212,照着教科书来带娃的新晋宝妈一枚…,"[无语]全部能看懂的词汇：
【机械臂】
【wifi】
【蓝牙】
【PS5】"
夜黔Kamome,8569361,,"初中我以为我是一个天才，高中我以为我只是一个有点天赋的人，大学我以为我只是一个普通人。
今天，我认为我是一只虫子"
萧逸快来嘴一个,499957899,海日生残夜，江春入旧年,当时我们物理老师在课堂上说华为有个人做了个机械臂，能剥葡萄皮，我当时想都没想就回了句我也会剥葡萄皮，直接社死，结果今天在首页刷到了[捂眼]
请叫我良小伞,17753154,,作为985一个普通工科博士，看完之后我感觉到了一种无名的自卑感，不过想了想这种自卑感是AOE伤害，这种天才百年一遇，大家还是该干嘛干嘛，不要让自己的人生后悔就行。[打call]
立创EDA,430536057,国产免费PCB设计软件，立志成为全球工程师的首选EDA工具。软件下载：https://lceda.cn,我该发什么评论才能让你们注意到我[doge]
小米科技总裁-雷军,440546486,,"《还不够》
《基本》
《不够优雅》
《还有》
《还算复制》
《顺便》
《一些论文》
《六天》
[辣眼睛]"
NOKOV度量动作捕捉,251016401,NOKOV度量动作捕捉可应用于机器人无人机、虚拟现实、影视动画、运动康复等领域。,在这么短的开发周期，完成技术跨度如此大的项目，而且末端重复精度到0.02mm左右，还支持CAN通讯符合工业要求！大为震撼。
古月离歌,397327680,2020届卑微靓仔,单单说软件模块：python  C++   C    Java 矩阵  算法结构  stm32  linux  Android  人工智能   舵机  lcd/tp  电池  sensor  camera   WCN ，up一个人可以顶一个软件开发的团队真的毫不夸张，何况还有硬件、结构领域，真的是嵌入式顶流，膜拜[保佑]
世界之树的香椿芽,25683657,,[笑哭]如果汤臣一品里住的都是这种人，我绝对是服的
我的生日在四月,472254706,,"这个项目表面上看起来是电子和机械，其实背后全是算法和数学。
                                                               -稚晖君"
华为招聘,510459330,,天才少年&校招持续进行中，快来和大佬做同事[脱单doge]
青云满厚尘,270912302,,做嵌入式的人看到这个视屏真的会感到绝望，无法追赶的那种绝望[酸了][酸了][酸了][酸了]
系个鞋带儿,336823946,,哪个女生不想拥有一台机械臂呢？就像哪个男生不想拥有稚晖君呢[害羞][害羞]
光速翼初号机,34733771,,"圈子里圈子外好多开始吹稚晖君的技术，甚至说一生不能达到这个水平了，这里我说几句
大家也能看到稚晖君视频最开始看似一个爱好diy的大学生分享各种作品比如动量轮平衡，平衡小车等等，然后从小电视开始进入大家视线，自行车寻迹开始破圈到今天这个机械臂
“这个机械臂，也并非无法企及”
“总有地上的菜鸡，敢于直面大佬的开源[doge]”
总之就是，做到这中水平我觉得只是稚晖君心中有这样的目标，比如他觉得机械臂很帅，于是从foc入手，从移植开源算法到添砖加瓦到做出最小的一个子系统-机械臂的肌肉，然后再自学SolidWorks从建模到装配，甚至他可能为了机械臂坐标正反解自己学理论力学和分析力学等等。遇到啥不会的就递归学习直到明白的然后回掉，最终总会有成功的一天。
我曾经也做过一个项目，是一个机器人比赛的子系统，没做出来时候遇到不会的都要自己啃书跪求大佬指教自己翻官方文档啃生肉，成功的时候也没想到能有那么多人看我的开源，还获得了深圳某军火公司认可的一个开源奖，也有许多我曾经仰慕的大佬对我的开源十分认可。
“不要冷漠地走入普通人”这是奥利给大叔说的其中一句话，要相信生活值得一过。我哔哔这么多就是希望，大家都可以去把自己心中最想实现的东西付诸行动，遇到不会的就去学，而不只是跪地上膜拜大佬。
稚晖君不是神，他和我们一样都是普通人，他只是比我们多会了亿点点，以凡人之躯更接近神明。
最后我打算考研上岸后从稚晖君的foc学起，搞一个机械臂，一个可以承载一个微单的超级云台。我也喜欢机械臂，感觉可以通过多个关节坐标系定位到空间一个点路径还不唯一会有无数的可能性。
希望稚晖君能越来越强，开源更多的技术让我们学习[吃瓜]视频三连了"
开普勒的喵,439421752,,up的很多技术项目其实都是铺垫，可以预见到的是。在未来有一天它们会以某种非常神奇但又极其合理的方式组合在一起。
017_凌十七,400313065,从零出发的孤独极客，学识与资源皆来自于自己努力创造的好作品。,实在厉害。。追求完美。。。[热词系列_泪目]已经在加紧学习了
揽件高手,17994055,。,凭什么啊 我也是人
渴望全知的大学生,255298534,,作为一个稚辉君的老观众，建议把稚辉君的视频当做大部分理工科生的开学第一课，很多专业的学生老师开学第一课讲的都不够具体，除去一些顶级的985 211 的学校的师资，身为人师，如果连这个行业最典型最贴合年轻人的例子都只能用一些老到掉牙的ppt和资料搪塞过去（画饼都不会画），再贴合西交大校长所说的，几十年前工科实践是磨锤子，现在工科实践还是磨锤子，那真的是这个专业优质人才教育的一大败笔。
GGGUAAA,399091844,,有的东西吧，外行人看起来很厉害，但是内行人看起来吧，那真tm不是一般的厉害[狗子](转)
我就是浊道,36301020,角度刁钻 思路清奇,悄悄说一句挺沮丧的，我追赶你的脚步很久了，却感觉离你越来越远。
是你的翁哥,12962639,,大一的时候从stm32跑神经网络的视频关注了你，大二加入了实验室学习单片机，以你为目标追赶你，大三在参加了电赛，工训赛，机器人比赛等各种比赛提高自己，那些比赛参加过才知道你曾经那个视频里那一堆的奖状我拼尽全力也比不上。现在我大四了，正在准备着考研，已经有半年多没碰这些电子的小玩意儿了，今天看完这视频，感觉应该是追不上你了[doge]。不过真的很感谢你稚晖君，大学最幸运的事是关注了你这么一个和我专业学习相关的up主，过的贼充实贼有意义。
韭零后沙野博士,28452706,,在电脑面前看泣不成声，猛然记得小时候的梦想是一名发明家，那时候的我对各种机械结构化的东西充满着好奇，结果因为没有好好读书，后面在社会上混当了几年，渐渐忘记了自己最初的梦想，up主经过了一系列铺垫的时候，最终将成品展现在我的面前的时候，我脑袋翁了一下，眼泪突然就下来了，突然想到了自己曾经的梦想，而自己却做着于这一切所不相关的事，感谢up主，或许我可能并不会像年轻时那般，会突然的放弃一切去追寻我心目中的那块白月光，但是我却会用自己实际行动，去渐渐找回那个自我，最后，谢谢up主，你的东西，真的很棒！
ljlhcm,1848939,个人属性：东方project/国产动画/鬼畜/魔方/音游/健身/社会科学/经济/国际形势/科技产品,这项目中用到的任意一个子系统你能熟练掌握的话，你就能在该行业混口饭吃了，而up把它们集大成于一体，还是用业余时间做出来的。
苏富翁,491458640,,估计大多数人认真看完并不是因为看得懂，而是享受一位天才在给我们一点一点的制造震撼与惊喜的过程。嗯，看得真爽
彡到碗里来丶,13617231,,"目前大学本科在读，正在考研
说实话看完之后心理五味杂陈吧，但总体是好的，而且也越来越憧憬能像up主一样干着自己喜欢事物的研究生生活了。
很“不巧”大学四年自己也做过一个跟up主类似的机械臂，功能大概是对利用双目摄像头人手动作进行识别，然后机械臂对人手动作进行同步；所以我也非常清楚其中的难度以及与up主的巨大差距，光是驱动我使用的舵机都已经沦为“玩具”了，差距更大的是机械臂顶端的模块化设计以及它能达到的精度，令我更为之震撼。
所以对于作为正在考研的我来说，眼前的专业课跟数学变得更香了，我也在此找到了自己喜欢的东西，所以加油冲吧！"
BH4VUV,433613573,,我就是从事机器人工作的，这种交互方式秒杀了现在大多数的工业生产机器人，很多人可能只是想想，你确把它变成了现实，果然是天才，加油UP
奕歆,13082172,绕远路才是我的捷径！,外行看热闹，内行…也在看热闹[doge]
dgjjdgg,39760711,,个人愚见，想和up交流一下：首先是电机，bldc电机用foc控制进行应该是比较容易做到力控的，通过控制电流；步进电机是如何实现力矩控制的呢？还是目前这个机械臂只有位置控制？一般的工业机械臂只开放位置控制的api。然后是关于机械臂轨迹跟踪的控制，up用的是什么算法，是位置学逆解，differential IK（需要电机支持速度控制），还是计算力矩控制（需要电机能支持力控）？看到视频里有地方有点抖，是控制算法选择的问题，还是机械结构（同步带等等？）导致的，还是单纯没有来得及调好参数。一些非理论层面的问题，电机和控制器间的can通讯频率能跑到多少？考虑到mcu的算力，实际上的控制频率能到多少呢？还有是关于夹爪，看到似乎是两个大减速比的有刷电机，具体是如何实现力矩测量的，是单独在输出轴并联扭矩传感器吗，还是类似于sea驱动器？最后是关于ar的部分，给我一种“wow还能这样”的感觉，想问手机图像是如何获得点击目标的深度信息的？是如何识别图中的机械臂的，如何确定手机相机这个坐标系的位姿的？是靠识别机械臂上的特征点吗？这样炫酷的ar有什么入门的书，文章或者博客等资料吗？（up视频里的内容实在是太多了，涉及的领域也太多了
平凡de土猫,41752374,懵逼树上懵逼果   懵逼树下你和我,"他缝葡萄时候我已经开始震惊了，再说用的鸿蒙，都快哭了。
医疗行业里，各种高端设备，大多是外国垄断。CT,MRI，腹腔镜，更别说达芬奇机器人这种了，看了他之后觉得我们可能有朝一日能用上华为国产。可能哪个地方有啥问题了，一辆无人驾驶的车开过去，里面直接就是远程手术室，北上广的大佬坐在办公室直接开。
甚至再智能点，直接程序解决一些繁琐重复的步骤，如缝皮等"
林水敦信,43073,,"联系医院的放射介入科吧，他们最有需求进行近距离远程手术。
        因为介入手术需要几个小时在放射区域内操作导线，如果能隔着墙操作导线，将极大的减少介入科医生受到的辐射伤害。
 
        目前介入医生每天穿着20公斤重的铅衣，在介入手术室内一天工作8小时以上，简直是一种折磨。而且铅衣只能保护躯干，头部和四肢都是裸露在放射线下的。"
种花家的WH,73806425,,"任总表扬大佬了[打call]
但对于2012实验室，公司从未给过你们过多约束。比如，有人研究自行车的自动驾驶，公司没有约束过他。我们要生产自行车吗？没有啊。这是他掌握的一把“手术刀”，或许以后会发挥什么作用，产生什么巨大的商业价值。
--------------任正非在中央研究院创新先锋座谈会上与部分科学家、专家、实习生的讲话
2021年8月2日"
深度学习的安娜,7666866,一个只会调用函数的虚假的程序员,"自从知道了up就在我身边,我也开始了一个一个完成自己的小项目了,虽然比不上大佬的项目难度之高,但是每一个都是我迄今为止做过的最复杂的作品,十分感谢UP对我的激励.最后送各位一句话:踏上西行路,比取得真经更重要.与君共勉."
Lazymark2,19104557,微博：懒惰的马克二号,博士是做医疗手术机器人相关的……我想说这样的项目让外包公司做工期都是以年计，经费没几十万根本拿不下来（同样是小型机械臂 我们光是硬件采购和减速器方案就花了快十万 而且完整度和交互被up吊打……也有可能我们找的外包公司本身不是做医疗这块的 没有小型机械臂这块的经验）
真蚊子,11827,大概会开始丢一些和家猫的日常（不会真有人喜欢点进来吃狗粮吧！）,作为医学院的工科在读博士看了要跪下了..想了想自己参加的横向课题，也有高精度手术机械臂，一个博士带着两个硕士做了一年，还不能比上大佬四个月的工作量...
风起の大大,68452018,你知道我一直在等，所以你终究还是来了。,我和稚晖君的差距就只有一个稚晖君的距离[热词系列_知识增加]
Stephenming,341104653,,他一个人干了一个公司的活，包括软件和硬件，而且是趁工作以外时间，而且只花了四个月。不知道我该说什么了[tv_流泪][tv_流泪]
周美灵是我大姐头,29080508,制作工坊＆资讯类守望视频的单身社畜。欢迎私信@任何守望相关，收藏夹有合集与我的英雄介绍。群702859289 商务合作私信,"稚晖君一不满，大家就有视频看。
稚晖君一不满，那他就有硬币赚。"
LShang001,13765857,始于梦想，基于创新，成于实干。,大受震撼[热词系列_吹爆]
nene1212,31807383,混合型up、谨慎关注,"在感叹技术的同时、出现了另一个更加让我感叹的事情
去年三月份的时候、up做了一个b站小电视、可以说如果是普通的电子爱好者想去复刻一个的话、肯花点时间肯定没问题、没有达到那种触不可及的高度。
但是时间过去了一年半、现在up做的东西是真的让我感觉到不可触及、跨学科领域至少对于我来说实在太为广泛、不论是上次的自行车还是这次的机械臂、技术栈都拉得满满的。
这到底是up本身有着深厚的底蕴、还是在短短一年半里靠着极强的学习能力才达到的高度？"
天上飞的台灯,176746446,"
RoboMaster",在学校里机器人工作室里呆了两年，也在做一些机器人项目，和大佬的差距确实是指数级的。在学校的学生中，我们的实践能力已经是属于很强的了，但也仅是专攻一个学科，跨学科也仅是了解。像UP这样的，真的是令人难以想象。能做出来用千分表测试精度的机械臂。emmmmmm，感觉我就是在看热闹，已经超出我看得懂的门道了。人外有人，天外有天，可能之前会小小的自豪一下，看过UP后，确实该自我反省下了。
kaggle,687172763,,说实话，作为一个理工科控制专业硕士，稚晖君每次发视频都在提醒我好好学习[藏狐]。实在太顶了，他说的东西，大部分都看的懂，也有部分东西，自己也在研究，但让我自己从头开始做这个项目，我属实做不来。这个人对于每个项目，需求分析很全面，关键是他也能想到具体怎么实现，有哪些合理的解决方案。从机械结构，硬件，通信，软件，算法啥都懂，深度学习，ai ，ar ，运动学分析都能轻松实现。又想到我还在秋招苦苦挣扎，忙着做实验搞论文，属实惭愧[笑哭]。羡慕稚晖君的头脑，更佩服他的热爱与追求极致，大佬你真是我的偶像。
是xiao-猫咪的主子啊,65426794,幼稚的男孩,不枉我从暑假催更催到这个月，你果然没让我失望，整整三个月，你知道我是怎么过的吗，每一天水深火热，无数次幻想你做出的新活是啥样，无数次的脑部，身为考研党我的脑细胞都要死了，等看完视频，我再一次被自己的无知打败，真不错，我升华了，还有我知道，一直到12月，他都不会再更新了，我可以好好备考了[doge]。兄弟们，祝考研的都上岸[奋斗]
阿黑想飞,357631307,,北理工自动化在读，这个视频真的让我震惊了，我从来没有想过一个人可以完成这些工作。在我的认识里，这个项目应该是一个团队去完成的。“人生处处不设限”，希望自己日后有能力做自己想做的东西。
redblueyellowno,251372339,,同为工科生 真心感觉把工程师的浪漫发挥的淋漓尽致 太强了！[抱拳][抱拳][抱拳]
徐眠,168243978,徐徐入眠没眼泪,我配在这里评论吗[藏狐]
赋十三行,419548232,,每一次稚辉君出项目我都会尽力去造一个相同的项目或者拿稚辉君的开源做一个成品出来，每一次都能从中学习到非常多的东西（尽管我做的都是简化版），说稚辉君是我毕业后的老师也是一点都不过分，更加珍贵的是，在稚辉君的项目中看到不仅仅只是项目所蕴含丰富的知识，更重要的是体现出现在年轻人应该对专业、兴趣爱好的追求方式，这才是真正的后浪
晓蓝WQuiet,596124,啊啊~肚子好饿，无法思考。。,"稚晖君什么时候位列仙班。我想去祈福。。
我男票是搞电机驱动的，在步进驱动板里做了力矩控制和插补，还有闭环多圈记忆 可以重新上电回零。我也是工科生，学个canopen帮他做项目在。
真羡慕啊。好想变强。"
b站的迷哥,493268439,,"最早达芬奇手术机器人是美国军方为了全球战场准备的。将达芬奇手术机器人空投到战场附近，美国本土的医生不用去战场就可以远程通过操控平台对战场受伤的患者进行手术。后来军用转民用。我研究生导师说机器人确实适合做微创的腔内手术，因为机械臂最前端的部分可以360度旋转，人手腕及前臂的旋转角度绝对达不到360度旋转。而且手术医生手术久了手会有轻微抖动，用机械臂之后就避免了抖动。当时附院买了达芬奇手术机器人后，第一台手术就是我导做的。用完以后说好用。而且缩短了手术时间。
Up主这个机械臂可以用来生产手术机械臂了，国外用的是达芬奇手术机器人，国内有几个大的三甲医院在10年前进口过达芬奇手术机器人。每台手术的开机费前几年是3万。后来天津大学和威高机器人合作，生产了国产的手术机器人，而且已经投放到国内几家大型三甲医院了。目前手术开机费的收费我不清楚了。希望up主可以把这种机器人推广应用。感谢up主对国内工业制造的推动。"
灬敏敏酱,697655794,一名野生的，偶尔健健身，喜欢安静。,国庆节，得知UP主，开干机器人项目，到昨天看到稚晖君完成项目的时候（真的想快点看到），再到今天图书馆的等待，每一分钟的等待都是一份期待，希望稚晖君给我们带来更多硬核项目的同时也记得好好休息。哈哈^_^，今天打开B站不少于20次，次次瞧瞧稚晖君。稚晖君，yyds（永远滴神）。
饭澄澄,13285033,,剑桥大二工程学生一枚。我的本科工程课程就是全科，大二的力学，热流体，结构，自控，材料，电子电路，信号，编程，偏微分等都是重点学习，有清华同学说这种模式没有专精一科的好，但目前看来这样全科也有极大的好处。刚刚加入CURobotics，希望能在大二这一年像up一样努力，争取做一个像样的人型机器人[加油]
古法皮卡丘,325981342,,"上一个让我体会到这种绝望与骂娘混合心情的是波士顿动力。
说实话，这个项目的控制部分我都能看得懂，甚至目前也在做相关的东西。但稚晖君离谱到一个人四个月业余时间搞定控制+机械+电路，还能把控制参数调到如此稳定，这他娘的我就完全看不懂了。
显然，稚晖君有一套自己可复用的软硬件库，这个项目看上去是四个月的工作，实际上有之前无刷驱动、小电视等项目的大量沉淀，不是一朝一夕能完成的。
立个小flag：两年内复制一个同款机械臂，把谐波减速器换成SEA或者直驱，把CNC换成普通3D打印（没错，我是废物，只能自行降低标准）。"
啤啤桃桃,133121048,不知名选手,现在压力来到人工队这边。
奇怪的pooh,503386323,凡事预则立，不预则废,俺也算入行一段时间了，这不叫全栈了这就是yyds，这些够一个课题组的研究生们毕业了。另外插一嘴，稚晖君记得做好保护，开源归开源，注册个商标保护下自己。
文en子鸽,403215390,一个偶尔发无聊水视频的高中生罢了，球球了！点个关注吧！1w粉就女装,特别喜欢看稚辉君的视频，不是能因为能看懂，是因为看他就好像看到了中国创新的力量。希望你越来越来好[微笑][原神_哇]
一笑而华,21036098,,"看视频前：这就是那个华为给年薪300万的天才少年？300万是不是有点多了啊，这么年轻。
看视频后：华为还是给得太少了，再加点，不然美帝就要挖走了[doge]"
左夜清,22767129,问题在于了解的太少，批判的太多,知乎的风评，一开始是又质疑up做到的真实性，然后很多相关的大佬认可。接着就转变成怀疑这样的冷门领域（机械臂）的视频能快速爆红，是华为公共买流量宣传自家员工宣传鸿蒙了[呲牙]
星河几岁,87795515,热爱的事要坚持呀,我很好奇啊，业余时间都搞这些东西，那工作时间搞得东西是不是更复杂？[哦呼][思考]
樱木老大爷,401620022,"Hope for the best,prepare for the worst",我好歹也是某从事硬件公司的研发主任，看完这个感觉我他妈就是个电工
凌晨五点的天,433827698,对待时间流逝最好的方法是认真生活,提示：钢铁侠【贾维斯】机械臂是Dummy
Type-s,95397085,,自设计结构、自设计电路、自设计算法、自写框架、自写图形交互控制界面、Up有望成为这个时代最强的工程师！我对自己的期望也是如此。冲
我想如愿以偿,316320269,,我说这是科技区最强没毛病吧！
可以多学一会儿,36568878,,"课代表：[给心心]感兴趣的小伙伴已经自行保存，但是前面的看不清楚。
功能设计
	基础功能
		4坐标系统下即时控制
			Joint坐标系/世界坐标系/？？？？
		上位机交互
			CMD（USB&无线）GCode指令解析
				本地路径规划&插值
			蓝牙状态监视器（Peak）
				无感配对&自动连接
			APP控制
		动力学控制
			力控、牵引示数、碰撞检测
		可更换末端效应器
			抓手、激光器、相机、画笔、小型主轴
	拓展应用
		AR数字孪生
			状态可视化&所见即所得
			现实锚点关键帧&路径拟合
		力觉同步&空间动作捕捉
			操作空间映射
			低延迟通信
		自主抓取
			边缘AI计算平台
			RealSense采集&GraspNet移植
		语音控制&人机接口

理论分析
	运动学分析
		Piper判据/DH参数/旋转平移矩阵/姿态正逆解
		轨迹生成/高阶多项式拟合
	动力学分析
		雅可比矩阵/牛顿-欧拉方程/拉格朗日方程

技术路线
	机械臂本体
		结构设计
			材料选型
				铝+尼龙3D打印+PC切割
			3D建模
				6轴构型设计（满足Pieper准则）
				CNC刀路设计
			机械分析
				约束&干涉分析
				应力分析
		ID设计
			（科幻、紧凑）
	闭环伺服
		软件
			FOC算法
			绝对值编码器&PID算法
			CAN总线通信协议
		硬件
			斩波横流电路
			结构件&散热
	控制器（REF）
		软件
			6轴运动学正逆解算法实现
				DH参数&矩阵运算库
				Cortex-M4 FPU/DSP运算加速
				路径规划&插值
			6轴动力学建模实现
				柔性力控
				碰撞检测
			蓝牙BLE&CAN通信协议
			PRC框架&上位机"
遇见狂神说,95256449,编程是爱好，恭喜你发现宝藏男孩一枚~希望你们关注我是因为喜欢我，嘿嘿！ 微信：kuangshenya 没事勿扰，不接商单,这就是天才！
会卡的bug王,35309316,"软核玩家，平常没事会整活，摸鱼群966025207
id这么取是因为我不是在修bug就是在做bug，别骂了。","所有工科生的梦想怕也就是这个了。
真的我感觉天才就是善于打破学科壁障。然后再去融会贯通。
不知道天才少年招人的时候是不是也会去看对象专业以外的能力，但是我自己感觉我印象中的天才少年就是那种专业以外也有非常强劲的实力。
每次看到知乎上面的各种劝退机械以后我跑来看看UP都感觉很平静，感觉这才是真正精英的表现。我自己也是准备从机械出发开始学习其他领域的知识了。希望以后我也能够慢慢的保证自己被拉开距离的速度逐渐减小。也希望自己以后能在自动驾驶或者是工业机器人与机器视觉方面能够有所成就。
现在大二，如果十年后B站还在的话我会回来回复的。"
平底锅准备,239764358,,作为一个外科的规培生，看到这些真的很有感触。同时想给你反馈一下，我们现在用的达芬奇的一些缺陷，其中我觉得最玄幻不可能实现的是，反馈的问题。因为当我们用腹腔镜操作时，两只手会有较为清晰的反馈力度，但是使用达芬奇并没有这样。用达芬奇夹持，烧灼凝血，等等操作是只能看着显示，没有手部力道的反馈。这个其实对手术还是挺重要的。希望，你能拓展这方面的研究。
虚心若愚-求知若饥,326738536,Stay hungry. Stay foolish.,这里注意一下，up本科专业是生物医学工程，大二开始接触计算机和电子相关课程，之后就陆陆续续拿了很多奖项，真正天才干什么都不晚，干什么都很厉害[跪了]
八一九癫癫佬,1924565563,这个纪念日就很魔性，919不香么？,现在美国的达芬奇机器人手术系统的力反馈就很差，困扰手术医生。如果你这个研究可以用于国产手术机器人系统，将有十分广阔的应用前景。
